Tour Date,Format Date,Codes,Tour,City,Country,Account Group,Account,Amount
01/24/23,Jan-23,Boat App,Best of Chicago Tour,Chicago,USA,Revenue,Tour Income,318.4
01/12/23,Jan-23,Boat App,Ultimate Niagara Falls (Canada) Tour w/ Helicopter + Lunch,"Niagara Falls, Canada",Canada,Revenue,Tour Income,1276
01/23/23,Jan-23,Boat App,Scenic San Antonio Night Tour with River Cruise,San Antonio,USA,Revenue,Tour Income,366
01/22/23,Jan-23,Boat App,Winter Festival of Lights Walking Tour,"Niagara Falls, Canada",Canada,Revenue,Tour Income,156.8
01/22/23,Jan-23,Boat App,Best of Miami from Fort Lauderdale,Fort Lauderdale,USA,Revenue,Tour Income,254.4
01/17/23,Jan-23,Boat App,Best of Toronto Tour,Toronto,Canada,Revenue,Tour Income,318.4
01/23/23,Jan-23,Boat App,Scenic San Antonio Night Tour with River Cruise,San Antonio,USA,Revenue,Tour Income,366
01/23/23,Jan-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,238.4
01/23/23,Jan-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,298
01/23/23,Jan-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,238.4
01/23/23,Jan-23,Boat App,Scenic San Antonio Night Tour with River Cruise,San Antonio,USA,Revenue,Tour Income,1098
01/23/23,Jan-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,238.4
01/19/23,Jan-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,238.4
01/23/23,Jan-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,238.4
01/23/23,Jan-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,238.4
01/21/23,Jan-23,Boat App,Austin Taco Food Walking Tour,Austin,USA,Revenue,Tour Income,138
01/22/23,Jan-23,Boat App,Best of Niagara Falls Tour from Toronto,"Niagara Falls, Canada",Canada,Revenue,Tour Income,478.4
01/23/23,Jan-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,298
01/18/23,Jan-23,Boat App,Best of Chicago Tour,Chicago,USA,Revenue,Tour Income,318.4
01/22/23,Jan-23,Boat App,Best of San Antonio Tour from Austin,Austin,USA,Revenue,Tour Income,366.4
01/22/23,Jan-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,238.4
01/21/23,Jan-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,357.6
01/22/23,Jan-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,238.4
01/07/23,Jan-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,238.4
01/14/23,Jan-23,Boat App,Best of Miami Tour,Miami,USA,Revenue,Tour Income,103.2
01/06/23,Jan-23,Boat App,San Antonio Night Tour from Austin + River Walk Cruise,Austin,USA,Revenue,Tour Income,174.6
01/21/23,Jan-23,Boat App,Best of Miami from Fort Lauderdale,Fort Lauderdale,USA,Revenue,Tour Income,508.8
01/21/23,Jan-23,Boat App,Night on Niagara with Power Station Light Show,"Niagara Falls, Canada",Canada,Revenue,Tour Income,366.4
01/12/23,Jan-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,238.4
01/21/23,Jan-23,Boat App,Scenic San Antonio Night Tour with River Cruise,San Antonio,USA,Revenue,Tour Income,366
01/20/23,Jan-23,Boat App,Ultimate Niagara Falls (Canada) Tour w/ Helicopter + Lunch,"Niagara Falls, Canada",Canada,Revenue,Tour Income,311.2
01/21/23,Jan-23,Boat App,Best of Toronto Tour,Toronto,Canada,Revenue,Tour Income,398
01/21/23,Jan-23,Boat App,Ultimate Niagara Falls (Canada) Tour w/ Helicopter + Lunch,"Niagara Falls, Canada",Canada,Revenue,Tour Income,622.4
01/05/23,Jan-23,Boat App,Best of Niagara Falls Tour from Toronto,"Niagara Falls, Canada",Canada,Revenue,Tour Income,478.4
01/13/23,Jan-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,149
01/02/23,Jan-23,Boat App,Best of Chicago Tour,Chicago,USA,Revenue,Tour Income,318.4
01/19/23,Jan-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,238.4
01/15/23,Jan-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
01/15/23,Jan-23,Boat App,Scenic Austin Night Tour,Austin,USA,Revenue,Tour Income,142.4
01/15/23,Jan-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,572.8
01/20/23,Jan-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,447
01/14/23,Jan-23,Boat App,Scenic San Antonio Night Tour with River Cruise,San Antonio,USA,Revenue,Tour Income,229
01/14/23,Jan-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,429.6
01/18/23,Jan-23,Boat App,Boston City Tour,Boston,USA,Revenue,Tour Income,177
01/14/23,Jan-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,429.6
01/16/23,Jan-23,Boat App,Ultimate Niagara Falls (Canada) Tour w/ Helicopter + Lunch,"Niagara Falls, Canada",Canada,Revenue,Tour Income,622.4
01/13/23,Jan-23,Boat App,Ultimate Niagara Falls (Canada) Tour w/ Helicopter + Lunch,"Niagara Falls, Canada",Canada,Revenue,Tour Income,778
01/19/23,Jan-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,298
01/14/23,Jan-23,Boat App,Scenic San Antonio Night Tour with River Cruise,San Antonio,USA,Revenue,Tour Income,366
01/17/23,Jan-23,Boat App,Best of Toronto Tour,Toronto,Canada,Revenue,Tour Income,318.4
01/13/23,Jan-23,Boat App,Best of San Antonio Tour from Austin,Austin,USA,Revenue,Tour Income,183.2
01/14/23,Jan-23,Boat App,Scenic San Antonio Night Tour with River Cruise,San Antonio,USA,Revenue,Tour Income,366
01/13/23,Jan-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,119.2
01/11/23,Jan-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,119.2
01/13/23,Jan-23,Boat App,Scenic San Antonio Night Tour with River Cruise,San Antonio,USA,Revenue,Tour Income,366
01/05/23,Jan-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,397.6
01/12/23,Jan-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
01/14/23,Jan-23,Boat App,Scenic San Antonio Night Tour with River Cruise,San Antonio,USA,Revenue,Tour Income,366
01/10/23,Jan-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,298
01/18/23,Jan-23,Boat App,Scenic Austin Night Tour,Austin,USA,Revenue,Tour Income,142.4
01/18/23,Jan-23,Boat App,Best of San Antonio Tour from Austin,Austin,USA,Revenue,Tour Income,366.4
01/16/23,Jan-23,Boat App,Scenic San Antonio Night Tour with River Cruise,San Antonio,USA,Revenue,Tour Income,366
01/18/23,Jan-23,Boat App,Best of Chicago Tour,Chicago,USA,Revenue,Tour Income,318.4
01/14/23,Jan-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
01/15/23,Jan-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,436.8
01/13/23,Jan-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
01/16/23,Jan-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,572.8
01/12/23,Jan-23,Boat App,Scenic San Antonio Night Tour with River Cruise,San Antonio,USA,Revenue,Tour Income,366
01/13/23,Jan-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,596
01/16/23,Jan-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,476.8
01/12/23,Jan-23,Boat App,Ultimate Niagara Falls (Canada) Tour w/ Helicopter + Lunch,"Niagara Falls, Canada",Canada,Revenue,Tour Income,622.4
01/17/23,Jan-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,238.4
01/05/23,Jan-23,Boat App,Best of Halifax Tour including Peggy's Cove,Halifax,Canada,Revenue,Tour Income,206.4
01/07/23,Jan-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,238.4
01/18/23,Jan-23,Boat App,Best of Miami Tour + Everglades,Miami,USA,Revenue,Tour Income,350.4
01/19/23,Jan-23,Boat App,Best of Miami Tour,Miami,USA,Revenue,Tour Income,258
01/05/23,Jan-23,Boat App,Best of Niagara Falls Tour from Toronto,"Niagara Falls, Canada",Canada,Revenue,Tour Income,1196
01/13/23,Jan-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,149
01/05/23,Jan-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,238.4
01/11/23,Jan-23,Boat App,Best of Toronto Tour,Toronto,Canada,Revenue,Tour Income,318.4
01/02/23,Jan-23,Boat App,Best of Halifax Tour including Peggy's Cove,Halifax,Canada,Revenue,Tour Income,412.8
01/19/23,Jan-23,Boat App,Ultimate Niagara Falls (Canada) Tour w/ Helicopter + Lunch,"Niagara Falls, Canada",Canada,Revenue,Tour Income,311.2
01/13/23,Jan-23,Boat App,Scenic San Antonio Night Tour with River Cruise,San Antonio,USA,Revenue,Tour Income,366
01/18/23,Jan-23,Boat App,San Antonio Night Tour from Austin + River Walk Cruise,Austin,USA,Revenue,Tour Income,218
01/14/23,Jan-23,Boat App,Night on Niagara with Power Station Light Show,"Niagara Falls, Canada",Canada,Revenue,Tour Income,366.4
01/15/23,Jan-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,397
01/09/23,Jan-23,Boat App,Ultimate Niagara Falls (Canada) Tour w/ Helicopter + Lunch,"Niagara Falls, Canada",Canada,Revenue,Tour Income,778
01/12/23,Jan-23,Boat App,Best of Halifax Tour including Peggy's Cove,Halifax,Canada,Revenue,Tour Income,103.2
01/03/23,Jan-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,516
01/14/23,Jan-23,Boat App,Best of Miami Tour + Everglades,Miami,USA,Revenue,Tour Income,438
01/08/23,Jan-23,Boat App,Best of Toronto Tour,Toronto,Canada,Revenue,Tour Income,398
01/13/23,Jan-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,298
01/14/23,Jan-23,Boat App,Best of Chicago Tour,Chicago,USA,Revenue,Tour Income,318.4
01/04/23,Jan-23,Boat App,Scenic San Antonio Night Tour with River Cruise,San Antonio,USA,Revenue,Tour Income,366
01/06/23,Jan-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,715.2
01/06/23,Jan-23,Boat App,Best of Niagara Falls Tour from Toronto,"Niagara Falls, Canada",Canada,Revenue,Tour Income,478.4
01/10/23,Jan-23,Boat App,Best of Toronto Tour,Toronto,Canada,Revenue,Tour Income,159.2
01/15/23,Jan-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,238.4
01/15/23,Jan-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,358
01/13/23,Jan-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,149
01/13/23,Jan-23,Boat App,Best of Miami Tour + Everglades,Miami,USA,Revenue,Tour Income,525.6
01/02/23,Jan-23,Boat App,Ultimate Niagara Falls (Canada) Tour w/ Helicopter + Lunch,"Niagara Falls, Canada",Canada,Revenue,Tour Income,622.4
01/14/23,Jan-23,Boat App,Festive Night on Niagara Holiday Lights Tour with Helicopter Ride,"Niagara Falls, Canada",Canada,Revenue,Tour Income,778
01/10/23,Jan-23,Boat App,Best of Toronto Tour,Toronto,Canada,Revenue,Tour Income,159.2
01/07/23,Jan-23,Boat App,Best of Boston Autumn Tour,Boston,USA,Revenue,Tour Income,119.2
01/06/23,Jan-23,Boat App,Scenic San Antonio Night Tour with River Cruise,San Antonio,USA,Revenue,Tour Income,732
01/06/23,Jan-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,476.8
01/15/23,Jan-23,Boat App,Night on Niagara with Power Station Light Show,"Niagara Falls, Canada",Canada,Revenue,Tour Income,469.6
01/14/23,Jan-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,238.4
01/01/23,Jan-23,Boat App,Scenic San Antonio Night Tour with River Cruise,San Antonio,USA,Revenue,Tour Income,604.4
01/04/23,Jan-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,572.8
01/14/23,Jan-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,396.8
01/12/23,Jan-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
01/05/23,Jan-23,Boat App,Best of Halifax Tour including Peggy's Cove,Halifax,Canada,Revenue,Tour Income,103.2
01/02/23,Jan-23,Boat App,Scenic San Antonio Night Tour with River Cruise,San Antonio,USA,Revenue,Tour Income,366
01/03/23,Jan-23,Boat App,Scenic San Antonio Night Tour with River Cruise,San Antonio,USA,Revenue,Tour Income,366
01/09/23,Jan-23,Boat App,Best of Chicago Tour,Chicago,USA,Revenue,Tour Income,318.4
01/09/23,Jan-23,Boat App,Best of San Antonio Tour from Austin,Austin,USA,Revenue,Tour Income,183.2
01/06/23,Jan-23,Boat App,Scenic San Antonio Night Tour with River Cruise,San Antonio,USA,Revenue,Tour Income,366
01/09/23,Jan-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,238.4
01/05/23,Jan-23,Boat App,Scenic San Antonio Night Tour with River Cruise,San Antonio,USA,Revenue,Tour Income,366
01/07/23,Jan-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,238.4
01/04/23,Jan-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,716
01/07/23,Jan-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,238.4
01/07/23,Jan-23,Boat App,Scenic San Antonio Night Tour with River Cruise,San Antonio,USA,Revenue,Tour Income,549
01/07/23,Jan-23,Boat App,Night on Niagara with Power Station Light Show,"Niagara Falls, Canada",Canada,Revenue,Tour Income,366.4
01/02/23,Jan-23,Boat App,Night on Niagara with Power Station Light Show,"Niagara Falls, Canada",Canada,Revenue,Tour Income,366.4
01/03/23,Jan-23,Boat App,Night on Niagara with Power Station Light Show,"Niagara Falls, Canada",Canada,Revenue,Tour Income,732.8
01/04/23,Jan-23,Boat App,Best of Chicago Tour,Chicago,USA,Revenue,Tour Income,796
01/06/23,Jan-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,238.4
01/06/23,Jan-23,Boat App,Best of Halifax Tour including Peggy's Cove,Halifax,Canada,Revenue,Tour Income,103.2
01/04/23,Jan-23,Boat App,Best of San Antonio Tour from Austin,Austin,USA,Revenue,Tour Income,183.2
01/05/23,Jan-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,357.6
01/03/23,Jan-23,Boat App,Best of Halifax Tour including Peggy's Cove,Halifax,Canada,Revenue,Tour Income,206.4
01/03/23,Jan-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,572.8
01/02/23,Jan-23,Boat App,Scenic San Antonio Night Tour with River Cruise,San Antonio,USA,Revenue,Tour Income,668.2
01/03/23,Jan-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,143.2
01/06/23,Jan-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,1002.4
02/17/23,Feb-23,Boat App,Scenic Austin Night Tour,Austin,USA,Revenue,Tour Income,142.4
02/19/23,Feb-23,Boat App,San Antonio Night Tour from Austin + River Walk Cruise,Austin,USA,Revenue,Tour Income,174.6
02/19/23,Feb-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,119.2
02/10/23,Feb-23,Boat App,Scenic Savannah Night Tour with Riverboat Dinner Cruise,Savannah,USA,Revenue,Tour Income,191.2
02/11/23,Feb-23,Boat App,Best of Savannah Tour,Savannah,USA,Revenue,Tour Income,143.2
01/10/23,Jan-23,Boat App,Scenic San Antonio Night Tour with River Cruise,San Antonio,USA,Revenue,Tour Income,366
01/04/23,Jan-23,Boat App,Night on Niagara with Power Station Light Show,"Niagara Falls, Canada",Canada,Revenue,Tour Income,366.4
02/22/23,Feb-23,Boat App,Everglades Express from Fort Lauderdale Tour,Fort Lauderdale,USA,Revenue,Tour Income,106.4
02/03/23,Feb-23,Boat App,Scenic San Antonio Night Tour with River Cruise,San Antonio,USA,Revenue,Tour Income,183
02/27/23,Feb-23,Boat App,Best of Toronto Tour,Toronto,Canada,Revenue,Tour Income,199
02/26/23,Feb-23,Boat App,Scenic Austin Night Tour,Austin,USA,Revenue,Tour Income,142.4
02/28/23,Feb-23,Boat App,Austin Taco Food Walking Tour,Austin,USA,Revenue,Tour Income,55.2
02/28/23,Feb-23,Boat App,Best of Miami Tour + Everglades,Miami,USA,Revenue,Tour Income,350.4
02/25/23,Feb-23,Boat App,Best of Chicago Tour,Chicago,USA,Revenue,Tour Income,318.4
02/27/23,Feb-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,238.4
02/27/23,Feb-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,238.4
02/27/23,Feb-23,Boat App,Best of San Antonio Tour from Austin,Austin,USA,Revenue,Tour Income,732.8
02/27/23,Feb-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,119.2
02/28/23,Feb-23,Boat App,Ultimate Niagara Falls (Canada) Tour w/ Helicopter + Lunch,"Niagara Falls, Canada",Canada,Revenue,Tour Income,778
02/26/23,Feb-23,Boat App,Night on Niagara with Power Station Light Show,"Niagara Falls, Canada",Canada,Revenue,Tour Income,1019.2
02/26/23,Feb-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,238.4
02/27/23,Feb-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,238.4
02/28/23,Feb-23,Boat App,Everglades Express from Fort Lauderdale Tour,Fort Lauderdale,USA,Revenue,Tour Income,134.4
02/26/23,Feb-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,238.4
02/25/23,Feb-23,Boat App,Best of Boston Autumn Tour,Boston,USA,Revenue,Tour Income,476.8
02/25/23,Feb-23,Boat App,Best of Niagara Falls Tour from Toronto,"Niagara Falls, Canada",Canada,Revenue,Tour Income,717.6
02/25/23,Feb-23,Boat App,Best of Niagara Falls USA,"Niagara Falls, USA",USA,Revenue,Tour Income,508.8
02/25/23,Feb-23,Boat App,Scenic Austin Night Tour,Austin,USA,Revenue,Tour Income,142.4
02/25/23,Feb-23,Boat App,Ultimate Niagara Falls (Canada) Tour w/ Helicopter + Lunch,"Niagara Falls, Canada",Canada,Revenue,Tour Income,622.4
02/26/23,Feb-23,Boat App,Austin City Tour with State Capitol,Austin,USA,Revenue,Tour Income,138
02/26/23,Feb-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
02/26/23,Feb-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,277.6
02/26/23,Feb-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,238.4
02/26/23,Feb-23,Boat App,Best of San Antonio Tour from Austin,Austin,USA,Revenue,Tour Income,366.4
02/26/23,Feb-23,Boat App,Scenic San Antonio Night Tour with River Cruise,San Antonio,USA,Revenue,Tour Income,366
02/26/23,Feb-23,Boat App,Scenic San Antonio Night Tour with River Cruise,San Antonio,USA,Revenue,Tour Income,183
02/26/23,Feb-23,Boat App,Best of Halifax Tour including Peggy's Cove,Halifax,Canada,Revenue,Tour Income,103.2
02/28/23,Feb-23,Boat App,Scenic San Antonio Night Tour with River Cruise,San Antonio,USA,Revenue,Tour Income,366
02/28/23,Feb-23,Boat App,Scenic Austin Night Tour,Austin,USA,Revenue,Tour Income,71.2
02/25/23,Feb-23,Boat App,Best of Halifax Tour including Peggy's Cove,Halifax,Canada,Revenue,Tour Income,103.2
02/25/23,Feb-23,Boat App,Best of Chicago Tour,Chicago,USA,Revenue,Tour Income,318.4
02/25/23,Feb-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,238.4
02/22/23,Feb-23,Boat App,Boston City Tour,Boston,USA,Revenue,Tour Income,141.6
02/26/23,Feb-23,Boat App,Best of San Antonio Tour from Austin,Austin,USA,Revenue,Tour Income,183.2
02/12/23,Feb-23,Boat App,Best of Philadelphia Tour,Philadelphia,USA,Revenue,Tour Income,111.2
02/25/23,Feb-23,Boat App,Best of Chicago Tour,Chicago,USA,Revenue,Tour Income,318.4
02/25/23,Feb-23,Boat App,Ultimate Niagara Falls (Canada) Tour w/ Helicopter + Lunch,"Niagara Falls, Canada",Canada,Revenue,Tour Income,622.4
02/25/23,Feb-23,Boat App,Best of Niagara Falls Tour from Toronto,"Niagara Falls, Canada",Canada,Revenue,Tour Income,239.2
02/25/23,Feb-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,119.2
02/25/23,Feb-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,119.2
02/25/23,Feb-23,Boat App,Ultimate Niagara Falls (Canada) Tour w/ Helicopter + Lunch,"Niagara Falls, Canada",Canada,Revenue,Tour Income,311.2
02/25/23,Feb-23,Boat App,Everglades Express from Fort Lauderdale Tour,Fort Lauderdale,USA,Revenue,Tour Income,134.4
02/25/23,Feb-23,Boat App,Scenic San Antonio Night Tour with River Cruise,San Antonio,USA,Revenue,Tour Income,366
02/25/23,Feb-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,238.4
